SOW_ID,Customer_Name,Product_Sub_Category,2024_Contribution_Pct,2025_Contribution_Pct,2026_Contribution_Pct
2350,"F. Hoffman-La Roche, Ltd",P2O,11.1,11.1,11.1
2350,"F. Hoffman-La Roche, Ltd",A/P,5.5,5.5,5.5
2350,"F. Hoffman-La Roche, Ltd",Projects,16.6,16.6,16.6
2350,"F. Hoffman-La Roche, Ltd",Cat WB,16.6,16.6,16.6
2350,"F. Hoffman-La Roche, Ltd",Other (Pendo),0,0,0
3413,"F. Hoffman-La Roche, Ltd",P2O,100,100,100
1558,"F. Hoffman-La Roche, Ltd",Planning,100,100,100
1559,"F. Hoffman-La Roche, Ltd",Planning,100,100,100
3497,"F. Hoffman-La Roche, Ltd",Planning,0,100,100
3768,"F. Hoffman-La Roche, Ltd",Planning,0,100,100
3485,"F. Hoffman-La Roche, Ltd",Planning,0,100,100
3840,"F. Hoffman-La Roche, Ltd",Planning,0,100,100
2073,"F. Hoffman-La Roche, Ltd",Supplier,100,100,100
2512,"F. Hoffman-La Roche, Ltd",Collab,100,100,100
2552,"F. Hoffman-La Roche, Ltd",Collab,50,50,50
2552,"F. Hoffman-La Roche, Ltd",Inventory,50,50,50
2548,"F. Hoffman-La Roche, Ltd",Collab,50,50,50
2548,"F. Hoffman-La Roche, Ltd",Inventory,50,50,50
3281,"F. Hoffman-La Roche, Ltd",Collab,50,50,50
3281,"F. Hoffman-La Roche, Ltd",Inventory,50,50,50
3278,Franke Management AG,Sourcing (Indirect),0,100,100
3278,Franke Management AG,Other (Pendo),100,0,0
2743,"Fidelity & Guaranty Life Business Services, Inc.",Sourcing (Indirect),50,50,50
2743,"Fidelity & Guaranty Life Business Services, Inc.",Supplier,50,50,50
2744,"Fidelity & Guaranty Life Business Services, Inc.",Other (Pendo),100,100,100
2745,"Fidelity & Guaranty Life Business Services, Inc.",Sourcing (Indirect),50,50,50
2745,"Fidelity & Guaranty Life Business Services, Inc.",Supplier,50,50,50
2084,Filtration Group Inc.,Spend,68.8,68.8,68.8
2084,Filtration Group Inc.,Cat WB,31.2,31.2,31.2
3425,Fisher & Paykel Appliances Ltd.,Supplier,0,9.1,9.1
3425,Fisher & Paykel Appliances Ltd.,P2O,0,54.5,54.5
3425,Fisher & Paykel Appliances Ltd.,A/P,0,27.3,27.3
3425,Fisher & Paykel Appliances Ltd.,Click,0,9.1,9.1
3426,Fisher & Paykel Appliances Ltd.,Supplier,0,9.1,9.1
3426,Fisher & Paykel Appliances Ltd.,P2O,0,54.5,54.5
3426,Fisher & Paykel Appliances Ltd.,A/P,0,27.3,27.3
3426,Fisher & Paykel Appliances Ltd.,Click,0,9.1,9.1
3427,Fisher & Paykel Appliances Ltd.,Supplier,0,9.1,9.1
3427,Fisher & Paykel Appliances Ltd.,P2O,0,54.5,54.5
3427,Fisher & Paykel Appliances Ltd.,A/P,0,27.3,27.3
3427,Fisher & Paykel Appliances Ltd.,Click,0,9.1,9.1
3242,Florida Power & Light Company,Sourcing (Indirect),36.7,36.7,36.7
3242,Florida Power & Light Company,Spend,16.9,16.9,16.9
3242,Florida Power & Light Company,P2O,46.5,46.5,46.5
3326,Florida Power & Light Company,Sourcing (Indirect),36.7,36.7,36.7
3326,Florida Power & Light Company,Spend,16.9,16.9,16.9
3326,Florida Power & Light Company,P2O,46.5,46.5,46.5
3327,Florida Power & Light Company,Sourcing (Indirect),36.7,36.7,36.7
3327,Florida Power & Light Company,Spend,16.9,16.9,16.9
3327,Florida Power & Light Company,P2O,46.5,46.5,46.5
3243,PricewaterhouseCoopers Advisory Services LLC | Florida Power & Light Company-Partner,Sourcing (Indirect),36.7,36.7,36.7
3243,PricewaterhouseCoopers Advisory Services LLC | Florida Power & Light Company-Partner,Spend,16.9,16.9,16.9
3243,PricewaterhouseCoopers Advisory Services LLC | Florida Power & Light Company-Partner,P2O,46.5,46.5,46.5
3508,Florida Power & Light Company,Sourcing (Indirect),0,36.7,36.7
3508,Florida Power & Light Company,Spend,0,16.9,16.9
3508,Florida Power & Light Company,P2O,0,46.5,46.5
2363,Zodiac Pool Systems LLC,Spend,100,100,100
2364,Zodiac Pool Systems LLC,Spend,100,100,100
1843,Dubai Aviation Corporation,Sourcing (Indirect),5.6,5.6,5.6
1843,Dubai Aviation Corporation,Spend,5.6,5.6,5.6
1843,Dubai Aviation Corporation,Contract,5.6,5.6,5.6
1843,Dubai Aviation Corporation,Supplier,11.2,11.2,11.2
1843,Dubai Aviation Corporation,P2O,47.9,47.9,47.9
1843,Dubai Aviation Corporation,A/P,24,24,24
1844,Dubai Aviation Corporation,Sourcing (Indirect),5.9,5.9,5.9
1844,Dubai Aviation Corporation,Spend,5.9,5.9,5.9
1844,Dubai Aviation Corporation,Contract,5.9,5.9,5.9
1844,Dubai Aviation Corporation,Supplier,11.8,11.8,11.8
1844,Dubai Aviation Corporation,P2O,47.1,47.1,47.1
1844,Dubai Aviation Corporation,A/P,23.5,23.5,23.5
2330,Dubai World Central Corporation,Sourcing (Indirect),25,25,25
2330,Dubai World Central Corporation,Contract,25,25,25
2330,Dubai World Central Corporation,Supplier,25,25,25
2330,Dubai World Central Corporation,Projects,25,25,25
2331,Dubai World Central Corporation,Sourcing (Indirect),25,25,25
2331,Dubai World Central Corporation,Contract,25,25,25
2331,Dubai World Central Corporation,Supplier,25,25,25
2331,Dubai World Central Corporation,Projects,25,25,25
2504,"Generate Ubiquity Holdings, LLC",Contract,100,100,100
367,General Mills,Sourcing (Indirect),27.7,27.7,27.7
367,General Mills,Spend,72.3,72.3,72.3
3723,Gentari SDN BHD,Sourcing (Indirect),0,20.3,20.3
3723,Gentari SDN BHD,Contract,0,13.1,13.1
3723,Gentari SDN BHD,Supplier,0,14.2,14.2
3723,Gentari SDN BHD,P2O,0,35,35
3723,Gentari SDN BHD,A/P,0,17.5,17.5
3724,Gentari SDN BHD,Sourcing (Indirect),0,20.3,20.3
3724,Gentari SDN BHD,Contract,0,13.1,13.1
3724,Gentari SDN BHD,Supplier,0,14.2,14.2
3724,Gentari SDN BHD,P2O,0,35,35
3724,Gentari SDN BHD,A/P,0,17.5,17.5
2239,GEON Performance Solutions LLC,Sourcing (Indirect),100,100,100
3190,Government Employees Insurance Company (GEICO),Sourcing (Indirect),16,16,16
3190,Government Employees Insurance Company (GEICO),Contract,16,16,16
3190,Government Employees Insurance Company (GEICO),Supplier,16,16,16
3190,Government Employees Insurance Company (GEICO),Projects,16,16,16
3190,Government Employees Insurance Company (GEICO),TPRM,35.8,35.8,35.8
3191,Government Employees Insurance Company (GEICO),Sourcing (Indirect),16,16,16
3191,Government Employees Insurance Company (GEICO),Contract,16,16,16
3191,Government Employees Insurance Company (GEICO),Supplier,16,16,16
3191,Government Employees Insurance Company (GEICO),Projects,16,16,16
3191,Government Employees Insurance Company (GEICO),TPRM,35.8,35.8,35.8
2895,GrafTech Switzerland SA,Sourcing (Indirect),9.7,9.7,9.7
2895,GrafTech Switzerland SA,Spend,13.9,13.9,13.9
2895,GrafTech Switzerland SA,Contract,9.7,9.7,9.7
2895,GrafTech Switzerland SA,Supplier,9.7,9.7,9.7
2895,GrafTech Switzerland SA,P2O,47.1,47.1,47.1
2895,GrafTech Switzerland SA,Projects,9.7,9.7,9.7
2896,GrafTech Switzerland SA,Sourcing (Indirect),9.7,9.7,9.7
2896,GrafTech Switzerland SA,Spend,13.9,13.9,13.9
2896,GrafTech Switzerland SA,Contract,9.7,9.7,9.7
2896,GrafTech Switzerland SA,Supplier,9.7,9.7,9.7
2896,GrafTech Switzerland SA,P2O,47.1,47.1,47.1
2896,GrafTech Switzerland SA,Projects,9.7,9.7,9.7
1169,SEB Developpement SAS,Sourcing (Indirect),16.5,16.5,16.5
1169,SEB Developpement SAS,Spend,25.2,25.2,25.2
1169,SEB Developpement SAS,Contract,16.5,16.5,16.5
1169,SEB Developpement SAS,Supplier,16.5,16.5,16.5
1169,SEB Developpement SAS,Projects,25.2,25.2,25.2
1170,SEB Developpement SAS,Spend,100,100,100
2916,Hamilton Company,Contract,100,100,100
2937,Hamilton Company,Contract,100,100,100
398,"Hanesbrands, Inc",Sourcing (Indirect),26.4,100,100
398,"Hanesbrands, Inc",Spend,73.6,0,0
2708,Harrods Limited,Sourcing (Indirect),25,25,25
2708,Harrods Limited,Contract,25,25,25
2708,Harrods Limited,Supplier,25,25,25
2708,Harrods Limited,Projects,25,25,25
2708,Harrods Limited,Other (Pendo),0,0,0
2714,Harrods Limited,Sourcing (Indirect),25,25,25
2714,Harrods Limited,Contract,25,25,25
2714,Harrods Limited,Supplier,25,25,25
2714,Harrods Limited,Projects,25,25,25
2714,Harrods Limited,Other (Pendo),0,0,0
2520,Hastings Insurance Services Limited,Supplier,100,100,100
2993,Health Care Service Corporation (HCSC),Sourcing (Indirect),20.7,20.7,20.7
2993,Health Care Service Corporation (HCSC),Contract,20.7,20.7,20.7
2993,Health Care Service Corporation (HCSC),Catalog Mgmt,58.6,58.6,58.6
2994,Health Care Service Corporation (HCSC),Sourcing (Indirect),20.7,20.7,20.7
2994,Health Care Service Corporation (HCSC),Contract,20.7,20.7,20.7
2994,Health Care Service Corporation (HCSC),Catalog Mgmt,0,58.6,58.6
3627,Hindalco Industries Limited,Sourcing (Indirect),0,6.4,6.4
3627,Hindalco Industries Limited,Spend,0,19.9,19.9
3627,Hindalco Industries Limited,Contract,0,6.4,6.4
3627,Hindalco Industries Limited,Supplier,0,6.4,6.4
3627,Hindalco Industries Limited,P2O,0,32.5,32.5
3627,Hindalco Industries Limited,A/P,0,16.2,16.2
3627,Hindalco Industries Limited,ICM,0,6.1,6.1
3627,Hindalco Industries Limited,Should Cost,0,6.1,6.1
3627,Hindalco Industries Limited,Other (Pendo),0,0,0
3628,Hindalco Industries Limited,Sourcing (Indirect),0,6.4,6.4
3628,Hindalco Industries Limited,Spend,0,19.9,19.9
3628,Hindalco Industries Limited,Contract,0,6.4,6.4
3628,Hindalco Industries Limited,Supplier,0,6.4,6.4
3628,Hindalco Industries Limited,P2O,0,32.5,32.5
3628,Hindalco Industries Limited,A/P,0,16.2,16.2
3628,Hindalco Industries Limited,ICM,0,6.1,6.1
3628,Hindalco Industries Limited,Should Cost,0,6.1,6.1
3628,Hindalco Industries Limited,Other (Pendo),0,0,0
2442,Hellenic Bank Public Company Ltd,Sourcing (Indirect),10.2,10.2,10.2
2442,Hellenic Bank Public Company Ltd,Contract,10.2,10,10
2442,Hellenic Bank Public Company Ltd,Supplier,10.2,10.2,10.2
2442,Hellenic Bank Public Company Ltd,P2O,32.8,32.8,32.8
2442,Hellenic Bank Public Company Ltd,A/P,16.4,16.4,16.4
2442,Hellenic Bank Public Company Ltd,Projects,10.2,10.2,10.2
2442,Hellenic Bank Public Company Ltd,TPRM,10.2,10.2,10.2
2442,Hellenic Bank Public Company Ltd,Other (Pendo),0,0.2,0.2
2443,Hellenic Bank Public Company Ltd,Sourcing (Indirect),10.1,10.1,10.1
2443,Hellenic Bank Public Company Ltd,Contract,10.1,10,10
2443,Hellenic Bank Public Company Ltd,Supplier,10.1,10.1,10.1
2443,Hellenic Bank Public Company Ltd,P2O,33.1,33.1,33.1
2443,Hellenic Bank Public Company Ltd,A/P,16.6,16.6,16.6
2443,Hellenic Bank Public Company Ltd,Projects,10.1,10.1,10.1
2443,Hellenic Bank Public Company Ltd,TPRM,10.1,10.1,10.1
2443,Hellenic Bank Public Company Ltd,Other (Pendo),0,0.1,0.1
3123,Hero MotoCorp Ltd.,Sourcing (Indirect),11.9,11.9,11.9
3123,Hero MotoCorp Ltd.,Contract,11.9,11.9,11.9
3123,Hero MotoCorp Ltd.,Supplier,11.9,11.9,11.9
3123,Hero MotoCorp Ltd.,P2O,27,27,27
3123,Hero MotoCorp Ltd.,A/P,13.5,13.5,13.5
3123,Hero MotoCorp Ltd.,Projects,11.9,11.9,11.9
3123,Hero MotoCorp Ltd.,Should Cost,11.9,11.9,11.9
3123,Hero MotoCorp Ltd.,Other (Pendo),0,0,0
3124,Hero MotoCorp Ltd.,Sourcing (Indirect),10.8,10.8,10.8
3124,Hero MotoCorp Ltd.,Contract,10.8,10.8,10.8
3124,Hero MotoCorp Ltd.,Supplier,10.8,10.8,10.8
3124,Hero MotoCorp Ltd.,P2O,30.6,30.6,30.6
3124,Hero MotoCorp Ltd.,A/P,15.3,15.3,15.3
3124,Hero MotoCorp Ltd.,Projects,10.8,10.8,10.8
3124,Hero MotoCorp Ltd.,Should Cost,10.8,10.8,10.8
3173,Heidelbergcement Georgia Ltd,Sourcing (Indirect),100,100,100
3174,Heidelbergcement Georgia Ltd,Sourcing (Indirect),100,100,100
2488,Hibiscus Oil & Gas Malaysia Limited,Sourcing (Indirect),100,100,100
3561,Hibiscus Oil & Gas Malaysia Limited,Sourcing (Indirect),0,33.3,33.3
3561,Hibiscus Oil & Gas Malaysia Limited,Contract,0,33.3,33.3
3561,Hibiscus Oil & Gas Malaysia Limited,Supplier,0,33.3,33.3
3562,Hibiscus Oil & Gas Malaysia Limited,Sourcing (Indirect),0,33.3,33.3
3562,Hibiscus Oil & Gas Malaysia Limited,Contract,0,33.3,33.3
3562,Hibiscus Oil & Gas Malaysia Limited,Supplier,0,33.3,33.3
2958,Indorama Ventures Global Services Limited,Sourcing (Indirect),25,25,25
2958,Indorama Ventures Global Services Limited,Contract,25,25,25
2958,Indorama Ventures Global Services Limited,Supplier,25,25,25
2958,Indorama Ventures Global Services Limited,ICM,25,25,25
2959,Indorama Ventures Global Services Limited,Sourcing (Indirect),25,25,25
2959,Indorama Ventures Global Services Limited,Contract,25,25,25
2959,Indorama Ventures Global Services Limited,Supplier,25,25,25
2959,Indorama Ventures Global Services Limited,ICM,25,25,25
3563,Indorama Ventures Global Services Limited,Other (Pendo),0,100,100
3632,Indorama Ventures Global Services Limited,P2O,0,67,67
3632,Indorama Ventures Global Services Limited,A/P,0,33,33
3633,Indorama Ventures Global Services Limited,P2O,0,67,67
3633,Indorama Ventures Global Services Limited,A/P,0,33,33
3690,Indorama Ventures Global Services Limited,P2O,0,67,67
3690,Indorama Ventures Global Services Limited,A/P,0,33,33
2530,Eliant Inventory Solutions LP (HPE),Collab,33.3,33.3,33.3
2530,Eliant Inventory Solutions LP (HPE),Planning,33.3,33.3,33.3
2530,Eliant Inventory Solutions LP (HPE),Inventory,33.3,33.3,33.3
2530,Eliant Inventory Solutions LP (HPE),Other (Pendo),0,0,0
2603,Eliant Inventory Solutions LP (HPE),Collab,33.3,33.3,33.3
2603,Eliant Inventory Solutions LP (HPE),Planning,33.3,33.3,33.3
2603,Eliant Inventory Solutions LP (HPE),Inventory,33.3,33.3,33.3
2603,Eliant Inventory Solutions LP (HPE),Other (Pendo),0,0,0
2532,Eliant Inventory Solutions LP (HPE),Collab,33.3,33.3,33.3
2532,Eliant Inventory Solutions LP (HPE),Planning,33.3,33.3,33.3
2532,Eliant Inventory Solutions LP (HPE),Inventory,33.3,33.3,33.3
2532,Eliant Inventory Solutions LP (HPE),Other (Pendo),0,0,0
3484,Eliant Inventory Solutions LP (HPE),Collab,0,33.3,33.3
3484,Eliant Inventory Solutions LP (HPE),Planning,0,33.3,33.3
3484,Eliant Inventory Solutions LP (HPE),Inventory,0,33.3,33.3
3484,Eliant Inventory Solutions LP (HPE),Other (Pendo),0,0,0
3676,Eliant Inventory Solutions LP (HPE),Collab,0,33.3,33.3
3676,Eliant Inventory Solutions LP (HPE),Planning,0,33.3,33.3
3676,Eliant Inventory Solutions LP (HPE),Inventory,0,33.3,33.3
3676,Eliant Inventory Solutions LP (HPE),Other (Pendo),0,0,0
2805,Eliant Inventory Solutions LP (HPE),Collab,33.3,33.3,33.3
2805,Eliant Inventory Solutions LP (HPE),Planning,33.3,33.3,33.3
2805,Eliant Inventory Solutions LP (HPE),Inventory,33.3,33.3,33.3
2805,Eliant Inventory Solutions LP (HPE),Other (Pendo),0,0,0
3084,Eliant Inventory Solutions LP (HPE),Collab,33.3,33.3,33.3
3084,Eliant Inventory Solutions LP (HPE),Planning,33.3,33.3,33.3
3084,Eliant Inventory Solutions LP (HPE),Inventory,33.3,33.3,33.3
3084,Eliant Inventory Solutions LP (HPE),Other (Pendo),0,0,0
2839,Eliant Inventory Solutions LP (HPE),Collab,33.3,33.3,33.3
2839,Eliant Inventory Solutions LP (HPE),Planning,33.3,33.3,33.3
2839,Eliant Inventory Solutions LP (HPE),Inventory,33.3,33.3,33.3
2839,Eliant Inventory Solutions LP (HPE),Other (Pendo),0,0,0
2256,Eliant Inventory Solutions LP (HPE),Collab,33.3,33.3,33.3
2256,Eliant Inventory Solutions LP (HPE),Planning,33.3,33.3,33.3
2256,Eliant Inventory Solutions LP (HPE),Inventory,33.3,33.3,33.3
2256,Eliant Inventory Solutions LP (HPE),Other (Pendo),0,0,0
3467,Eliant Inventory Solutions LP (HPE),Collab,0,33.3,33.3
3467,Eliant Inventory Solutions LP (HPE),Planning,0,33.3,33.3
3467,Eliant Inventory Solutions LP (HPE),Inventory,0,33.3,33.3
3467,Eliant Inventory Solutions LP (HPE),Other (Pendo),0,0,0
3176,Eliant Inventory Solutions LP (HPE),Other (Pendo),100,100,100
3218,Eliant Inventory Solutions LP (HPE),Collab,33.3,33.3,33.3
3218,Eliant Inventory Solutions LP (HPE),Planning,33.3,33.3,33.3
3218,Eliant Inventory Solutions LP (HPE),Inventory,33.3,33.3,33.3
3218,Eliant Inventory Solutions LP (HPE),Other (Pendo),0,0,0
1682,HICOM HOLDINGS BERHAD ,Spend,100,100,100
3064,"Hitachi, Ltd.",Sourcing (Indirect),100,100,100
3066,"Hitachi, Ltd.",Sourcing (Indirect),100,100,100
408,"Hologic, Inc.",Spend,100,100,100
3662,"Hologic, Inc.",Supplier,0,100,100
3590,"Hologic, Inc.",Qi,0,100,100
3591,"Hologic, Inc.",Qi,0,100,100
2679,Hunter Point Capital GPO LP,Spend,100,100,100
2680,Hunter Point Capital GPO LP,Spend,100,100,100
1803,"Husqvarna Professional Products, Inc.",Sourcing (Indirect),100,100,100
2180,H2 Green Steel,Sourcing (Indirect),32.7,32.7,32.7
2180,H2 Green Steel,Contract,33.6,33.6,33.6
2180,H2 Green Steel,Supplier,33.6,33.6,33.6
3170,H.J. Heinz Supply Chain Europe B.V,Should Cost,68.7,68.7,68.7
3170,H.J. Heinz Supply Chain Europe B.V,Costdrivers,0,31.3,31.3
3171,H.J. Heinz Supply Chain Europe B.V,Should Cost,100,100,100
2985,IAP World Services Inc.,Supplier,100,100,100
2986,IAP World Services Inc.,Supplier,100,100,100
3121,Idahoan Foods,Sourcing (Indirect),7,7,7
3121,Idahoan Foods,Sourcing (Direct),7,0,0
3121,Idahoan Foods,Contract,0,7,7
3121,Idahoan Foods,Supplier,7,7,7
3121,Idahoan Foods,P2O,7,40,40
3121,Idahoan Foods,A/P,40,20,20
3121,Idahoan Foods,Projects,20,7,7
3121,Idahoan Foods,Cat WB,7,0,0
3121,Idahoan Foods,ICM,0,7,7
3121,Idahoan Foods,MI,7,0,0
3121,Idahoan Foods,Click,0,5,5
3121,Idahoan Foods,MDM item Master Gov,5,0,0
3121,Idahoan Foods,Other (Pendo),-7,0,0
3122,Idahoan Foods,Sourcing (Indirect),10.2,10.2,10.2
3122,Idahoan Foods,Contract,10.2,10.2,10.2
3122,Idahoan Foods,Supplier,10.2,10.2,10.2
3122,Idahoan Foods,P2O,39.5,39.5,39.5
3122,Idahoan Foods,A/P,19.7,19.7,19.7
3122,Idahoan Foods,Projects,10.2,10.2,10.2
3122,Idahoan Foods,Other (Pendo),0,0,0
429,IDEXX Laboratories,Sourcing (Indirect),24.1,24.1,24.1
429,IDEXX Laboratories,Spend,37.9,37.9,37.9
429,IDEXX Laboratories,Projects,37.9,37.9,37.9
429,IDEXX Laboratories,Other (Pendo),0.1,0.1,0.1
1229,IDEXX Laboratories,Sourcing (Indirect),100,100,100
431,II-VI Incorporated,Spend,100,100,100
1834,IFFCOTECH LIMITED,Spend,100,100,100
3455,Incitec Pivot Pty Ltd,Sourcing (Indirect),0,19.3,19.3
3455,Incitec Pivot Pty Ltd,Spend,0,17.1,17.1
3455,Incitec Pivot Pty Ltd,Contract,0,19.6,19.6
3455,Incitec Pivot Pty Ltd,Supplier,0,14.7,14.7
3455,Incitec Pivot Pty Ltd,Projects,0,14.7,14.7
3455,Incitec Pivot Pty Ltd,ICM,0,14.7,14.7
3456,Incitec Pivot Pty Ltd,Sourcing (Indirect),0,19.3,19.3
3456,Incitec Pivot Pty Ltd,Spend,0,17.1,17.1
3456,Incitec Pivot Pty Ltd,Contract,0,19.6,19.6
3456,Incitec Pivot Pty Ltd,Supplier,0,14.7,14.7
3456,Incitec Pivot Pty Ltd,Projects,0,14.7,14.7
3456,Incitec Pivot Pty Ltd,ICM,0,14.7,14.7
3697,Southern Cross Operations Limited,Sourcing (Indirect),0,19.3,19.3
3697,Southern Cross Operations Limited,Spend,0,17.1,17.1
3697,Southern Cross Operations Limited,Contract,0,19.6,19.6
3697,Southern Cross Operations Limited,Supplier,0,14.7,14.7
3697,Southern Cross Operations Limited,Projects,0,14.7,14.7
3697,Southern Cross Operations Limited,ICM,0,14.7,14.7
3787,INEOS Europe AG,Sourcing (Indirect),0,12.4,12.4
3787,INEOS Europe AG,Contract,0,12.4,12.4
3787,INEOS Europe AG,Supplier,0,12.4,12.4
3787,INEOS Europe AG,P2O,0,24.4,24.4
3787,INEOS Europe AG,A/P,0,12.2,12.2
3787,INEOS Europe AG,Other (Pendo),0,26.2,26.2
3788,INEOS Europe AG,Sourcing (Indirect),0,12.4,12.4
3788,INEOS Europe AG,Contract,0,12.4,12.4
3788,INEOS Europe AG,Supplier,0,12.4,12.4
3788,INEOS Europe AG,P2O,0,24.4,24.4
3788,INEOS Europe AG,A/P,0,12.2,12.2
3788,INEOS Europe AG,Other (Pendo),0,26.2,26.2
437,Ingram Micro,Sourcing (Indirect),25,25,25
437,Ingram Micro,Spend,75,75,75
3337,Insulet Corporation,Sourcing (Indirect),51.6,51.6,51.6
3337,Insulet Corporation,Spend,48.4,48.4,48.4
3338,Insulet Corporation,Sourcing (Indirect),51.6,51.6,51.6
3338,Insulet Corporation,Spend,48.4,48.4,48.4
439,"Integrated Micro Electronics, Inc.",Sourcing (Indirect),26.2,26.2,26.2
439,"Integrated Micro Electronics, Inc.",Spend,47.6,47.6,47.6
439,"Integrated Micro Electronics, Inc.",Supplier,26.2,26.2,26.2
3003,ING Bank N.V,Sourcing (Indirect),24.5,24.5,24.5
3003,ING Bank N.V,Contract,28.3,28.3,28.3
3003,ING Bank N.V,Supplier,9.8,9.8,9.8
3003,ING Bank N.V,Projects,24.5,24.5,24.5
3003,ING Bank N.V,TPRM,12.9,12.9,12.9
3004,ING Bank N.V,Sourcing (Indirect),20,20,20
3004,ING Bank N.V,Contract,20,20,20
3004,ING Bank N.V,Supplier,20,20,20
3004,ING Bank N.V,Projects,20,20,20
3004,ING Bank N.V,TPRM,20,20,20
3878,ING Bank N.V,P2O,0,66.7,66.7
3878,ING Bank N.V,A/P,0,33.3,33.3
3716,ING Bank N.V,P2O,0,66.7,66.7
3716,ING Bank N.V,A/P,0,33.3,33.3
3088,ING Bank N.V,Sourcing (Indirect),20,20,20
3088,ING Bank N.V,Contract,20,20,20
3088,ING Bank N.V,Supplier,20,20,20
3088,ING Bank N.V,Projects,20,20,20
3088,ING Bank N.V,TPRM,20,20,20
3044,"Six Continents Hotels, Inc. (IHG)",Sourcing (Indirect),12.5,12.5,12.5
3044,"Six Continents Hotels, Inc. (IHG)",Spend,49.9,49.9,49.9
3044,"Six Continents Hotels, Inc. (IHG)",Contract,12.5,12.5,12.5
3044,"Six Continents Hotels, Inc. (IHG)",Supplier,12.5,12.5,12.5
3044,"Six Continents Hotels, Inc. (IHG)",Projects,12.5,12.5,12.5
3045,"Six Continents Hotels, Inc. (IHG)",Sourcing (Indirect),17.6,17.6,17.6
3045,"Six Continents Hotels, Inc. (IHG)",Spend,29.6,29.6,29.6
3045,"Six Continents Hotels, Inc. (IHG)",Contract,17.6,17.6,17.6
3045,"Six Continents Hotels, Inc. (IHG)",Supplier,17.6,17.6,17.6
3045,"Six Continents Hotels, Inc. (IHG)",Projects,17.6,17.6,17.6
3269,"Six Continents Hotels, Inc. (IHG)",Other (Pendo),0,100,100
444,International Monetary Fund,Sourcing (Indirect),66.7,66.7,66.7
444,International Monetary Fund,Projects,33.3,33.3,33.3
2265,International Monetary Fund,Sourcing (Indirect),100,100,100
2187,IBG LLC,Contract,34.2,34.2,34.2
2187,IBG LLC,Supplier,13.2,13.2,13.2
2187,IBG LLC,Projects,13.2,13.2,13.2
2187,IBG LLC,TPRM,34.2,34.2,34.2
2187,IBG LLC,Click,5.3,5.3,5.3
447,"Intuit, Inc.",Spend,100,100,100
2097,ITALIA TRASPORTO AEREO S.p.A. (ITA AIRWAYS),Sourcing (Indirect),33.3,33.3,33.3
2097,ITALIA TRASPORTO AEREO S.p.A. (ITA AIRWAYS),Contract,33.3,33.3,33.3
2097,ITALIA TRASPORTO AEREO S.p.A. (ITA AIRWAYS),Supplier,33.3,33.3,33.3
450,"Illinois Tool Works, Inc (ITW)",Spend,100,100,100
2866,Irwin Mitchell LLP,Sourcing (Indirect),9.9,9.9,9.9
2866,Irwin Mitchell LLP,Contract,9.9,9.9,9.9
2866,Irwin Mitchell LLP,Supplier,11.3,11.3,11.3
2866,Irwin Mitchell LLP,P2O,46,46,46
2866,Irwin Mitchell LLP,A/P,23,23,23
2866,Irwin Mitchell LLP,Other (Pendo),0,0,0
2867,Irwin Mitchell LLP,Sourcing (Indirect),8.3,8.3,8.3
2867,Irwin Mitchell LLP,Contract,8.3,8.3,8.3
2867,Irwin Mitchell LLP,Supplier,8.3,8.3,8.3
2867,Irwin Mitchell LLP,P2O,50,50,50
2867,Irwin Mitchell LLP,A/P,25,25,25
3310,JetBlue Airways Corporation,Spend,100,100,100
3311,JetBlue Airways Corporation,Spend,100,100,100
2087,JK Tyre Industries,Sourcing (Indirect),10.4,10.4,10.4
2087,JK Tyre Industries,Spend,24.9,24.9,24.9
2087,JK Tyre Industries,Supplier,10.4,10.4,10.4
2087,JK Tyre Industries,P2O,51.8,51.8,51.8
2087,JK Tyre Industries,Click,2.6,2.6,2.6
2087,JK Tyre Industries,Other (Pendo),0,0,0
2088,JK Tyre Industries,Sourcing (Indirect),12.3,12.3,12.3
2088,JK Tyre Industries,Spend,9.8,9.8,9.8
2088,JK Tyre Industries,Supplier,12.3,12.3,12.3
2088,JK Tyre Industries,P2O,61.3,61.3,61.3
2088,JK Tyre Industries,Click,4.4,4.4,4.4
2169,Jefferies LLC,Sourcing (Indirect),6.6,6.6,6.6
2169,Jefferies LLC,Spend,12.5,12.5,12.5
2169,Jefferies LLC,Contract,6.6,6.6,6.6
2169,Jefferies LLC,Supplier,6.6,6.6,6.6
2169,Jefferies LLC,P2O,45.2,45.2,45.2
2169,Jefferies LLC,A/P,22.6,22.6,22.6
2260,Jefferies LLC,Sourcing (Indirect),5,5,5
2260,Jefferies LLC,Spend,5,5,5
2260,Jefferies LLC,Contract,5,5,5
2260,Jefferies LLC,Supplier,5,5,5
2260,Jefferies LLC,P2O,54,54,54
2260,Jefferies LLC,A/P,26,26,26
3874,Jefferies LLC,Sourcing (Indirect),0,5,5
3874,Jefferies LLC,Spend,0,5,5
3874,Jefferies LLC,Contract,0,5,5
3874,Jefferies LLC,Supplier,0,5,5
3874,Jefferies LLC,P2O,0,54,54
3874,Jefferies LLC,A/P,0,26,26
2710,"JELD-WEN, Inc.",Spend,35.6,35.6,35.6
2710,"JELD-WEN, Inc.",Supplier,25.7,25.7,25.7
2710,"JELD-WEN, Inc.",Projects,23.3,23.3,23.3
2710,"JELD-WEN, Inc.",ICM,15.4,15.4,15.4
